Name,Link,Price,Image,Information
Laptop HP ProBook 440 G7 (9GQ16PA) (i5 10210U/8GB RAM/256GB SSD/14 inch FHD/FP/Dos/Bạc),https://www.hanoicomputer.vn/laptop-hp-probook-440-g7-9gq16pa-i5-10210u-8gb-ram-256gb-ssd-14-fhd-fp-dos-bac,17.299.000 đ,"['https://hanoicomputercdn.com/media/product/120_51804_laptop_hp_probook_440_g7__9gq16pa__i5_bac.jpg', 'https://hanoicomputercdn.com/media/product/120_51804_laptop_hp_probook_440_g7__9gq16pa__i5_bac_04.png', 'https://hanoicomputercdn.com/media/product/120_51804_laptop_hp_probook_440_g7__9gq16pa__i5_bac_03.png', 'https://hanoicomputercdn.com/media/product/120_51804_laptop_hp_probook_440_g7__9gq16pa__i5_bac_02.png', 'https://hanoicomputercdn.com/media/product/120_51804_laptop_hp_probook_440_g7__9gq16pa__i5_bac_01.png']","['Mô tả chi tiết', 'Hãng sản xuất', 'HP', 'Chủng loại', 'ProBook 440 G7', 'Part Number', '9GQ16PA', 'Mầu sắc', 'Bạc', 'Bộ vi xử lý', 'Core i5-10210U (1.6Ghz upto 4.2Ghz, 6Mb Cache)', 'Chipset', 'Not Given', 'Bộ nhớ trong', '8 GB DDR4-2666 (1 x 8 GB)', 'Số khe cắm', '2', 'Dung lượng tối đa', 'Not Given', 'VGA', 'Intel® UHD Graphics 620', 'Ổ cứng', 'SSD 256GB', 'Ổ quang', 'Not Given', 'Card Reader', 'Hỗ trợ SD, SDHC, SDXC.', 'Bảo mật, Công nghệ', 'Mô-đun Absolute Persistence; Trình quản lý chứng thực; HP BIOSphere thế hệ 4; Trình quản lý truy cập thiết bị HP; Khóa ổ đĩa HP và Khóa ổ đĩa tự động; Cảm biến vân tay HP; Trình quản lý mật khẩu HP; Tính năng Xóa bảo mật của HP; Trình quản lý bảo mật HP; Xác thực khi bật nguồn; Xác thực trước khi khởi động; Chip bảo mật tích hợp TPM 2.0 kèm theo Windows 10 (Được chứng nhận theo Tiêu chuẩn chung EAL4+); HP Sure Click; HP Wireless Wakeup; Bảo mật máy khách HP thế hệ 4; Cấu hình RAID; Windows Defender', 'Màn hình', '14"" HD', 'Webcam', '720p HD camera', 'Audio', 'Micrô kỹ thuật số đơn', 'Giao tiếp mạng', 'Realtek RTL8111HSH-CG 10/100/1000 GbE NIC', 'Giao tiếp không dây', 'Intel® Dual Band Wireless-AC 9560 802.11a/b/g/n/ac (2x2) Wi-Fi® and Bluetooth® 5 Combo, non-vPro™', 'Cổng giao tiếp', '2 USB 3.1 thế hệ 1; 1 USB 3.1 Type-C™ thế hệ 1 (Sạc điện, DisplayPort™); 1 USB 2.0 (cổng sạc điện); 1 RJ-45; 1 HDMI 1.4b; 1 bộ tai nghe/micrô; 1 nguồn AC', 'Pin', 'HP Long Life 3-cell, 45 Wh Li-ion', 'Kích thước (rộng x dài x cao)', '32,42 x 23,77 x 1,8 cm', 'Cân nặng', '1,6 kg', 'Hệ điều hành', 'FreeDOS 3.0']"
Laptop HP Pavilion 15-cs3015TU (8QP15PA) ( i5-1035G1/4GB RAM/256GB SSD/15.6 inch FHD/Win 10/Xám),https://www.hanoicomputer.vn/laptop-hp-pavilion-15-cs3015tu-8qp15pa-i5-1035g1-4gb-ram-256gb-ssd-15-6-fhd-win-10-xam,14.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_50052_laptop_hp_pavilion_15_cs3015tu__8qp15pa__i5_xam.jpg', 'https://hanoicomputercdn.com/media/product/120_50052_laptop_hp_pavilion_15_cs3015tu__8qp15pa__i5_xam_04.jpg', 'https://hanoicomputercdn.com/media/product/120_50052_laptop_hp_pavilion_15_cs3015tu__8qp15pa__i5_xam_03.jpg', 'https://hanoicomputercdn.com/media/product/120_50052_laptop_hp_pavilion_15_cs3015tu__8qp15pa__i5_xam_02.jpg', 'https://hanoicomputercdn.com/media/product/120_50052_laptop_hp_pavilion_15_cs3015tu__8qp15pa__i5_xam_01.jpg']","['Mô tả chi tiết', 'Not Given', 'Not Given', 'Not Given', 'Not Given', 'Not Given', 'Hãng sản xuất', 'HP', 'Chủng loại', 'HP Pavilion 15-cs3015TU', 'Part Number', '8QP15PA', 'Mầu sắc', 'Xám', 'Bộ vi xử lý', 'Intel® Core™ i5-1035G1 (1.0 GHz base frequency, up to 3.6 GHz with Intel® Turbo Boost Technology, 6 MB cache, 4 cores )', 'Chipset', 'Intel', 'Bộ nhớ trong', '1 x 4GB DDR4/2666 MHz (2 slots)', 'Số khe cắm', '2', 'Dung lượng tối đa', 'Not Given', 'VGA', 'Intel UHD Graphics', 'Ổ cứng', '256GB SSD PCIe NVMe (M.2 2280)', 'Ổ quang', 'No', 'Card Reader', 'SD Card reader (Supports SD/SDHC/SDXC)', 'Bảo mật, công nghệ', 'Kensington Nano Security Slot™', 'Màn hình', '15.6"" diagonal FHD IPS anti-glare micro-edge WLED-backlit (1920 x 1080)', 'Webcam', 'HP Wide Vision HD Camera with integrated dual array digital microphone', 'Audio', 'B&O, dual speakers, HP Audio Boost', 'Giao tiếp mạng', 'Gigabit', 'Giao tiếp không dây', 'Intel® Wireless-AC 9560 802.11b/g/n/ac (2x2) Wi-Fi® and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds)', 'Cổng giao tiếp', '1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 2 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45', 'Pin', '3 Cell Int (41Wh)', 'Kích thước (rộng x dài x cao)', '36.16 x 24.56 x 1.79 cm\xa0 (W x D x H)', 'Not Given', 'Not Given', 'Cân nặng', '1.9kg', 'Hệ điều hành', 'Windows 10 Home Single Language 64-bit', 'Phụ kiện đi kèm', 'Sách hướng dẫn, AC Adapter 45Wh']"
Laptop HP Envy 13-ba1030TU (2K0B6PA) (i7 1165G7/8GB RAM/512GB SSD/13.3 inch FHD/FP/Win10/Office/Vàng),https://www.hanoicomputer.vn/laptop-hp-envy-13-ba1030tu-2k0b6pa-vang,27.499.000 đ,"['https://hanoicomputercdn.com/media/product/120_56043_envy13__4_.png', 'https://hanoicomputercdn.com/media/product/120_56043_envy13__3_.png', 'https://hanoicomputercdn.com/media/product/120_56043_envy13__2_.png', 'https://hanoicomputercdn.com/media/product/120_56043_envy13__1_.png']","['Hãng sản xuất', 'HP', 'Chủng loại', 'HP Envy 13-ba1030TU (GOLD)', 'Part Number', '2K0B6PA', 'Mầu sắc', 'Vàng', 'Bộ vi xử lý', '11th Gen Intel Core i7-1165G7 Processor (4 x 2.80 GHz), Max Turbo Frequency : 4.70 GHz', 'Chipset', 'Intel', 'Bộ nhớ trong', '8GB onboard DDR4/ 2933MHz', 'Số khe cắm', 'Not Given', 'Dung lượng tối đa', 'Not Given', 'VGA', 'Intel Iris Xe Graphics', 'Ổ cứng', '512GB SSD PCIe (M.2 2280)', 'Ổ quang', 'Not Given', 'Card Reader', 'MicroSD card reader', 'Bảo mật, công nghệ', 'Fingerprint Reader, Administrator Password, Power-On Password, TPM, Fingerprint Reset on Reboot', 'Màn hình', '13.3"" inch diagonal FHD (1920 x 1080) 60Hz IPS BrightView micro-edge WLED-backlit', 'Webcam', 'HP Wide Vision HD Camera with integrated dual array digital microphone', 'Audio', 'Realtek High Definition Audio (Bang & Olufsen)', 'Giao tiếp mạng', 'Not Given', 'Giao tiếp không dây', '802.11 ax, Bluetooth 5.0', 'Cổng giao tiếp', '1 x Thunderbolt 3 (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge) ; 2 x USB 3.1 Gen 1 Type-A (one port with HP Sleep and Charge) ; 1 x Headphone/microphone combo audio jack', 'Pin', '3 Cell Int (51Wh)', 'Kích thước (rộng x dài x cao)', '30.65 x 19.46 x 1.69 cm (W x D x H)', 'Cân nặng', '1.231 kg', 'Hệ điều hành', 'Windows 10 Home Single Language 64-bit + OFFICE', 'Phụ kiện đi kèm', 'Sách hướng dẫn, AC Adapter']"
Laptop Lenovo IdeaPad 3 14ARE05 (81W30058VN) (Ryzen 3 4300U/4GB RAM/512GB SSD/14 FHD/Win10/Đen),https://www.hanoicomputer.vn/laptop-lenovo-ideapad-3-14are05-81w30058vn-den,10.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_54195_lenovo_ideapad_3__4_.png', 'https://hanoicomputercdn.com/media/product/120_54195_lenovo_ideapad_3__3_.png', 'https://hanoicomputercdn.com/media/product/120_54195_lenovo_ideapad_3__2_.png', 'https://hanoicomputercdn.com/media/product/120_54195_lenovo_ideapad_3__1_.png']","['Hãng sản xuất', 'Lenovo', 'Chủng loại', 'Máy tính xách tay IdeaPad 3 14ARE05', 'Part Number', '81W30058VN', 'Mầu sắc', 'Business Black, Texture', 'Bộ vi xử lý', 'AMD Ryzen 3 4300U (4C / 4T, 2.7 / 3.7GHz, 2MB L2 / 4MB L3)', 'Chipset', 'AMD SoC Platform', 'Bộ nhớ trong', '4GB Soldered DDR4-2666', 'Số khe cắm', '1', 'Dung lượng tối đa', '12G', 'VGA', 'Integrated AMD Radeon Graphics', 'Ổ cứng', '512GB SSD M.2 2242 PCIe NVMe 3.0x2', 'Ổ quang', 'None', 'Card Reader', 'None', 'Bảo mật, công nghệ', 'Not Given', 'Màn hình', '14"" FHD (1920x1080) TN 220nits Anti-glare', 'Webcam', '0.3MP', 'Audio', '3.5', 'Giao tiếp mạng', 'None', 'Giao tiếp không dây', '11ac, 2x2 + BT5.0', 'Cổng giao tiếp', '4-in-1 Card Reader', 'Pin', 'Integrated 35Wh', 'Kích thước (rộng x dài x cao)', '490 x 71 x 320 mm', 'Cân nặng', '2,15 kg', 'Hệ điều hành', 'Windows 10 Home 64, English', 'Phụ kiện đi kèm', 'Adapter 65W Round Tip']"
Laptop Lenovo IdeaPad 3 15ADA05 (81W100GUVN) (R3 3250U/4GB RAM/256GB SSD/15.6 FHD/Win10/Xám),https://www.hanoicomputer.vn/laptop-lenovo-ideapad-3-15ada05-81w100guvn-xam,8.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_55782_idp3_15__4_.png', 'https://hanoicomputercdn.com/media/product/120_55782_idp3_15__3_.png', 'https://hanoicomputercdn.com/media/product/120_55782_idp3_15__2_.png', 'https://hanoicomputercdn.com/media/product/120_55782_idp3_15__1_.png']","['Hãng sản xuất', 'Lenovo', 'Chủng loại', 'IdeaPad 3 15ADA05', 'Part Number', '81W100GUVN', 'Mầu sắc', 'Xám', 'Bộ vi xử lý', 'AMD Ryzen 3 3250U (2C / 4T, 2.6 / 3.5GHz, 1MB L2 / 4MBL3)', 'Chipset', 'AMD SoC Platform', 'Bộ nhớ trong', '4GB Soldered DDR4-2400', 'Số khe cắm', 'Không', 'Dung lượng tối đa', '4GB', 'VGA', 'Integrated AMD Radeon Graphics', 'Ổ cứng', '256GB SSD M.2 2242 PCIe NVMe 3.0x2', 'Ổ quang', 'Không', 'Card Reader', '4-in-1 Card Reader', 'Bảo mật, công nghệ', 'Không', 'Màn hình', '15.6"" FHD (1920x1080) TN 220nits Anti-glare', 'Webcam', '0.3MP', 'Audio', 'Dolby Audio ™ , stereo speakers, 1.5W x 2', 'Giao tiếp mạng', 'Không', 'Giao tiếp không dây', '11ac, 2x2 + BT5.0', 'Cổng giao tiếp', 'One USB 2.0, two USB 3.2 Gen 1, HDMI 1.4b, 4-in-1 media reader (MMC, SD, SDHC, SDXC), headphone / microphone combo jack, AC power adapter jack', 'Pin', 'Integrated 35Wh', 'Kích thước (rộng x dài x cao)', '362.2mm x 253.4mm x 19.9mm', 'Cân nặng', '1.85 kg', 'Hệ điều hành', 'Windows 10 Home 64, English', 'Phụ kiện đi kèm', 'Apdater']"
Laptop Lenovo IdeaPad S145-14IIL (81W600CEVN) (Core i3 1005G1/4GB RAM/512GB SSD/14 FHD/Win10/Xám) (HÀNG THANH LÝ),https://www.hanoicomputer.vn/laptop-lenovo-ideapad-s145-14iil-81w600cevn-xam-tl,9.999.000 đ,['https://hanoicomputercdn.com/media/product/57053_55627_lenovo_ideapad_s145_14iil___4_.jpg'],"['Hãng sản xuất', 'Lenovo', 'Chủng loại', 'ideapad S145', 'Part Number', '81W600CEVN', 'Mầu sắc', 'Xám', 'Bộ vi xử lý', 'Intel Core i3-1005G1 (2C / 4T, 1.2 / 3.4GHz, 4MB)', 'Chipset', 'Intel SoC Platform', 'Bộ nhớ trong', '4GB Soldered DDR4-2666', 'Số khe cắm', '1 DDR4 SO-DIMM socket', 'Dung lượng tối đa', '12GB', 'VGA', 'Integrated Intel UHD Graphics', 'Ổ cứng', '512GB SSD M.2 2242 PCIe NVMe 3.0x2', 'Ổ quang', 'None', 'Card Reader', '4-in-1 Card Reader', 'Bảo mật, công nghệ', 'None', 'Màn hình', '14"" FHD (1920x1080) TN 220nits Anti-glare', 'Webcam', '0.3MP', 'Audio', 'HD Audio, Dolby Audio, stereo speakers, 1.5W x 2,', 'Giao tiếp mạng', 'None', 'Giao tiếp không dây', '11ac, 1x1 + BT5.0', 'Cổng giao tiếp', 'One USB 2.0, two USB 3.1 Gen 1, 4-in-1 media reader (MMC, SD, SDHC, SDXC), HDMI 1.4b, AC power adapter jack, headphone / microphone combo jack', 'Pin', 'Integrated 35Wh', 'Kích thước (rộng x dài x cao)', '327.1mm x 241mm x 19.9mm', 'Cân nặng', '1.6 kg', 'Hệ điều hành', 'Windows 10 Home 64, English', 'Phụ kiện đi kèm', 'Adapter']"
Laptop LG Gram 14ZD90N-V.AX55A5 (i5 1035G7/8GB RAM/512GBSSD/14.0 inch FHD/FP/Xám Bạc) (model 2020),https://www.hanoicomputer.vn/laptop-lg-gram-14zd90n-v-ax55a5-i5-1035g7-8gb-ram-512gb-ssd-14-0-inch-fhd-fp-xam-bac-model-2020,26.489.000 đ,"['https://hanoicomputercdn.com/media/product/120_52019_14zd90n_v_ax55a5.png', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_06.jpg', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_05.jpg', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_04.jpg', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_03.jpg', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_02.jpg', 'https://hanoicomputercdn.com/media/product/120_52019_laptop_lg_gram_14zd90n_v_ax55a5_i5_xam_01.jpg']","['Mô tả chi tiết', 'Hãng sản xuất', 'LG', 'Chủng loại', 'LG Gram 14ZD90N (Model 2020)', 'Part Number', 'V.AX55A5', 'Mầu sắc', 'Xám bạc (Dark Silver) - \xa0Vỏ hợp kim Nano Carbon Magnesium siêu bền (theo tiêu chuẩn quân đội MIL - STD 810G)', 'Bộ vi xử lý', 'Intel Core i5-1035G7 (1.2Ghz upto 3.7Ghz)', 'Chipset', 'Not Given', 'Bộ nhớ trong', '8GB DDR4 3200Mhz', 'Số khe cắm', 'Not Given', 'Dung lượng tối đa', 'Not Given', 'VGA', 'Intel Iris Plus', 'Ổ cứng', '512GB SSD (thêm 01 khe cắm SSD PCIe)', 'Ổ quang', 'None', 'Card Reader', 'Not Given', 'Bảo mật, Công nghệ', 'Backlit Keyboard, Finger Print Reader', 'Màn hình', '14.0 inch IPS FHD (1920x1080)', 'Webcam', 'HD', 'Audio', 'Hệ thống âm thanh vòm DTS: X Ultra với Stereo Speaker (1.5W x 2)', 'Giao tiếp mạng', '10/100TX', 'Giao tiếp không dây', 'Intel Wi-Fi 6 AX201D2W; Bluetooth 5.0', 'Cổng giao tiếp', 'HDMI, USB 3.0, Thunderbolt™ 3', 'Pin', '72Wh up to 18.5 hours', 'Kích thước', 'Not Given', 'Cân nặng', '999g', 'Hệ điều hành', 'Dos', 'Phụ kiện đi kèm', 'AC Adapter']"
"Microsoft Surface Pro X SQ1 (8GB RAM/128GB SSD/13"" Cảm ứng/Đen)",https://www.hanoicomputer.vn/microsoft-surface-pro-x-sq1-8gb-ram-128gb-ssd-13-bac,23.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__6_.jpg', 'https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__5_.jpg', 'https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__4_.jpg', 'https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__3_.jpg', 'https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__2_.jpg', 'https://hanoicomputercdn.com/media/product/120_53311_surface_pro_x_sq1__1_.jpg']","['Mô tả chi tiết', 'Hãng sản xuất', 'Microsoft', 'Chủng loại', 'Surface Pro X SQ1', 'Part Number', 'Not Given', 'Mầu sắc', 'Đen', 'Bộ vi xử lý', 'SQ 1th 3.0 GHz', 'Chipset', 'Not Given', 'Bộ nhớ trong', '8GB RAM', 'Ổ cứng', '128GB SSD', 'Màn hình', 'TFT/ Full HD, 13.0Inch Full HD,\xa0Cảm ứng', 'Kết nối', 'Wifi,Bluetooth,Nano Sim', 'Cổng giao tiếp', '2xUSB-C, Nano Sim, Surface Connect, Surface Keyboard connector port', 'Pin', 'Not Given', 'Kích thước (rộng x dài x cao)', '28.7 x 20.8 x 0.73 cm', 'Cân nặng', '0.77kg', 'Hệ điều hành', 'Windows 10 (64bit)']"
Laptop MSI Gaming GE66 Raider 10SFS (474VN) (i7 10875H/32GB RAM/1TB SSD/ RTX 2070 Super 8G/15.6 inch FHD 300Hz / Win10/Xám bạc),https://www.hanoicomputer.vn/laptop-msi-gaming-ge66-raider-10sfs-474vn-xam-bac,56.289.000 đ,"['https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__9_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__8_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__7_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__6_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__5_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__4_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__3_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__2_.jpg', 'https://hanoicomputercdn.com/media/product/120_54516_msi_nb_ge66_raider__1_.jpg']","['Hãng sản xuất', 'MSI', 'Chủng loại', 'GE66 Raider 10SF', 'Part Number', '474VN', 'Mầu sắc', 'Xám bạc', 'Bộ vi xử lý', 'Intel Core i7-10875H (2.3Ghz upto 5.1Ghz/16MB cache)', 'Chipset', 'Intel® HM470', 'Bộ nhớ trong', '32GB (2x 16GB DDR4-3200)', 'Số khe cắm', '2', 'Dung lượng tối đa', '64GB', 'VGA', 'NVIDIA® GeForce RTX™ 2070 Super with 8GB GDDR6', 'Ổ cứng', '1TB NVMe PCIe Gen3x4 SSDKhả năng lưu trữ:1x M.2 SSD slot (NVMe PCIe Gen3)1x M.2 SSD Combo slot (NVMe PCIe Gen3 / SATA)1x 2.5"" SATA HDD', 'Ổ quang', 'No', 'Card Reader', 'N/A', 'Keyboard', 'Per-Key RGB Backlight Keyboard', 'Màn hình', '15.6 inch FHD (1920*1080), 300Hz Thin Bezel', 'Webcam', 'HD type (30fps@720p)', 'Audio', '2x 3W Speaker2x 3W Woofer', 'Giao tiếp mạng', 'Killer Gb LAN', 'Giao tiếp không dây', 'Killer axWi-Fi + Bluetooth v5.1', 'Cổng giao tiếp', '1x RJ451x SD (XC/HC) Card Reader1x (4K @ 60Hz) HDMI1x Mini-DisplayPort2x Type-A USB3.2 Gen11x Type-A USB3.2 Gen21x Type-C (USB3.2 Gen2 / DP)1x Type-C USB3.2 Gen2x2', 'Pin', '4-Cell, 51 Battery (Whr)', 'Kích thước (rộng x dài x cao)', 'Not Given', 'Cân nặng', '2.38 kg', 'Hệ điều hành', 'Windows 10 Home', 'Phụ kiện đi kèm', '280W adapter']"
Laptop MSI Prestige 14 EVO A11M 089VN (i7 1185G7/16GB RAM/512GBSSD/14.0 inch FHD/Win10/Xám),https://www.hanoicomputer.vn/laptop-msi-prestige-14-evo-a11m-089vn-xam,29.589.000 đ,"['https://hanoicomputercdn.com/media/product/120_56137_prestig14evo__4_.png', 'https://hanoicomputercdn.com/media/product/120_56137_prestig14evo__3_.png', 'https://hanoicomputercdn.com/media/product/120_56137_prestig14evo__2_.png', 'https://hanoicomputercdn.com/media/product/120_56137_prestig14evo__1_.png']","['Hãng sản xuất', 'MSI', 'Chủng loại', 'Prestige 14 EVO A11M', 'Part Number', '089VN', 'Mầu sắc', 'Xám (Gray) – vỏ nhôm', 'Bộ vi xử lý', 'Tiger Lake Core i7 1185G7', 'Chipset', 'Intergrated SoC', 'Bộ nhớ trong', '16GB LP DDR4', 'Số khe cắm', 'Not Given', 'Dung lượng tối đa', 'Not Given', 'VGA', 'UMA', 'Ổ cứng', '512GB NVMe PCIe Gen4x4 SSD', 'Ổ quang', 'No', 'Card Reader', '1x Micro SD', 'Keyboard', 'Backlight Keyboard (Single-Color, White)', 'Màn hình', '14 inch FHD (1920*1080), sRGB100% 300nits 1W panel', 'Webcam', 'HD type (30fps@720p)', 'Audio', '2x 2W Speaker', 'Giao tiếp mạng', 'Not Given', 'Giao tiếp không dây', 'Intel Wi-Fi 6 AX201(2*2 ax) + BT5.1', 'Cổng giao tiếp', '2x Type-C (USB3.2 Gen2 / DP / Thunderbolt™3) with PD charging, 2x Type-A USB2.0', 'Pin', '3 cell , 52Whr', 'Kích thước (rộng x dài x cao)', '319 x 215 x 15.9 mm', 'Cân nặng', '1.29 kg', 'Hệ điều hành', 'Windows 10 Home', 'Phụ kiện đi kèm', 'AC Adapter']"
Máy tính bảng Samsung Galaxy Tab A8 (T295) (32GB/8 inch/Wifi/4G/Android 9.0/Bạc) (2019),https://www.hanoicomputer.vn/may-tinh-bang-samsung-galaxy-tab-a8-t295-32gb-8-inch-wifi-4g-android-9-0-bac-2019,3.489.000 đ,"['https://hanoicomputercdn.com/media/product/120_52585_may_tinh_bang_samsung_galaxy_tab_a8_t295_32gb_8_inch_wifi_4g_android_9_0_bac_2019____5_.jpg', 'https://hanoicomputercdn.com/media/product/120_52585_may_tinh_bang_samsung_galaxy_tab_a8_t295_32gb_8_inch_wifi_4g_android_9_0_bac_2019____4_.jpg', 'https://hanoicomputercdn.com/media/product/120_52585_may_tinh_bang_samsung_galaxy_tab_a8_t295_32gb_8_inch_wifi_4g_android_9_0_bac_2019____3_.jpg', 'https://hanoicomputercdn.com/media/product/120_52585_may_tinh_bang_samsung_galaxy_tab_a8_t295_32gb_8_inch_wifi_4g_android_9_0_bac_2019____2_.jpg', 'https://hanoicomputercdn.com/media/product/120_52585_may_tinh_bang_samsung_galaxy_tab_a8_t295_32gb_8_inch_wifi_4g_android_9_0_bac_2019____1_.jpg']","['Hãng sản xuất', 'Samsung', 'Chủng loại', 'Galaxy Tab A8 (2019)', 'Part Number', 'T295', 'Mầu sắc', 'Bạc', 'Bộ vi xử lý', '4x2.0 GHz ARM Cortex A53', 'Chipset', 'Snapdragon 429', 'Bộ nhớ RAM', '2GB', 'Bộ nhớ trong', '32GB', 'Màn hình', '8.0 inch \xa01280 x 800 (WXGA)', 'Camera', 'Trước: 2MP, Sau : 8.0MP', 'Giao tiếp mạng', 'Not Given', 'Audio', 'Not Given', 'Giao tiếp không dây', 'Wi-Fi: 802.11 a/b/g/n, Bluetooth: v4.2', 'Cổng giao tiếp', 'Not Given', 'Pin', 'Dung lượng 5100MAh', 'Cân nặng', '347g', 'Hệ điều hành', 'Android 9.0 (Pie)', 'Phụ kiện đi kèm', 'Not Given']"
Laptop Dell Gaming G3 15 G3500B (P89F002G3500B) (i7 10750H/16GB RAM/512GB SSD/15.6 inch FHD 120Hz/GTX1660Ti 6G/Win10/Đen) (2020),https://www.hanoicomputer.vn/laptop-dell-gaming-g3-15-g3500b-p89f002-den,30.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_55227_g3__1_.png', 'https://hanoicomputercdn.com/media/product/120_55227_g3__2_.png', 'https://hanoicomputercdn.com/media/product/120_55227_g3__3_.png', 'https://hanoicomputercdn.com/media/product/120_55227_g3__4_.png', 'https://hanoicomputercdn.com/media/product/120_55227_g3__1_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__2_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__3_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__3x_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__4_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__5_.jpg', 'https://hanoicomputercdn.com/media/product/120_55227_g3__6_.jpg']","['Hãng sản xuất', 'Dell', 'Chủng loại', 'Gaming G3 15 3500 (2020)', 'Part Number', 'P89F002G3500B', 'Mầu sắc', 'Đen', 'Bộ vi xử lý', 'Intel Core i7 10750H (2.6Ghz /12MB cache)', 'Chipset', 'Intel', 'Bộ nhớ trong', '16GB DDR4 2933Mhz (2*8GB)', 'Số khe cắm', '2', 'Dung lượng tối đa', 'Not Given', 'VGA', 'Nvidia Geforce GTX1660Ti 6G DDR6', 'Ổ cứng', '512GB M.2 PCIe NVMe', 'Ổ quang', 'No', 'Card Reader', 'SD Card', 'Bảo mật, công nghệ', '4-zone RGB backlit full-size, Finger Print', 'Màn hình', '15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti- Glare LED Backlit Narrow Border Display', 'Webcam', 'HD', 'Audio', '2 tuned speakers with nahimic 3D Audio for Gamers', 'Giao tiếp mạng', 'Gigabit', 'Giao tiếp không dây', 'Intel® Wi-Fi 6 AX201 (2x2) Wi-Fi + Bluetooth 5.0', 'Cổng giao tiếp', '1 HDMI 2.0; 1 SuperSpeed USB 3.2 Gen 1; 2 SuperSpeed USB 2.0; 1 Headset Jack; 1\xa0Thunderbolt™ 3 Port ; 1 RJ-45', 'Pin', '3 cell (51Whr)', 'Kích thước', 'Not Given', 'Cân nặng', '2.34kg', 'Hệ điều hành', 'Win 10 Home SL 64bit', 'Phụ kiện đi kèm', 'AC Adapter']"
